from_date,part_number,dealer_price,list_price
10/1/2013,DC3Z1125A,87.65,146.09
10/1/2013,DC3Z2C026A,81.93,136.55
10/1/2013,DC3Z2C026B,79.98,133.30
10/1/2013,DCPZ1104A,51.61,86.02
10/1/2013,DE9Z1104A,180.53,300.87
10/1/2013,DE9Z1104B,171.93,286.55
10/1/2013,DE9Z1104C,160.47,267.44
10/1/2013,DE9Z2C026A,128.00,213.33
10/1/2013,DG1Z1125B,0.00,0.00
10/1/2013,DG1Z1125C,52.59,87.65
10/1/2013,DG1Z2C026A,42.80,71.32
10/1/2013,DG9Z1104A,104.96,174.93
10/1/2013,DG9Z1104B,0.00,0.00
10/1/2013,DG9Z1104C,64.75,107.92
10/1/2013,DG9Z1104D,82.19,136.98
10/1/2013,DG9Z1125A,55.75,92.91
10/1/2013,DG9Z1125B,64.26,107.10
10/1/2013,DG9Z2C026A,61.23,102.04
10/1/2013,DG9Z2C026B,49.98,83.30
10/1/2013,DL1Z1104A,304.41,507.34
10/1/2013,DR3Z1125A,154.59,257.66
10/1/2013,DR3Z1125B,99.97,166.62
10/1/2013,DR3Z1125C,53.23,88.71
10/1/2013,DR3Z2C026A,69.43,115.72
10/1/2013,E9HZ1126A,0.00,0.00
10/1/2013,F1CZ1104A,0.00,0.00
10/1/2013,F1CZ1104B,61.59,102.65
10/1/2013,F2HZ1125B,0.00,0.00
10/1/2013,F3SZ1109A,89.67,149.46
10/1/2013,F4HZ1109D,0.00,0.00
10/1/2013,F4HZ1125A,153.98,256.63
10/1/2013,F4HZ1125C,169.37,282.28
10/1/2013,F4TZ1109A,225.83,376.38
10/1/2013,F4UZ1102B,0.00,0.00
10/1/2013,F4ZZ2C026B,76.35,127.25
10/1/2013,F58Z1126B,69.98,116.63
10/1/2013,F5RZ1104A,88.54,147.56
10/1/2013,F5RZ1104B,0.00,0.00
10/1/2013,F5TZ2C026A,63.72,106.20
10/1/2013,F67Z1125BA,44.98,74.97
10/1/2013,F68Z1104AA,71.86,119.77
10/1/2013,F6SZ1104BA,63.48,105.80
10/1/2013,F6UZ2C026AA,92.20,153.67
10/1/2013,F78Z1104AA,62.84,104.73
10/1/2013,F7AZ1104AC,65.92,109.87
10/1/2013,F81Z1102BA,119.98,199.97
10/1/2013,F81Z1102DB,173.54,289.23
10/1/2013,F81Z1104AD,0.00,0.00
10/1/2013,F81Z1104BH,309.64,516.07
10/1/2013,F81Z1104CH,0.00,0.00
10/1/2013,F81Z1104DG,303.19,505.31
10/1/2013,F81Z1104EC,0.00,0.00
10/1/2013,F81Z1109DA,192.63,321.05
10/1/2013,F81Z1109EB,239.17,398.62
10/1/2013,F81Z1125AA,0.00,0.00
10/1/2013,F81Z1125AB,0.00,0.00
10/1/2013,F81Z1125BA,100.81,168.02
10/1/2013,F81Z1125DA,75.77,126.28
10/1/2013,F81Z2C026AA,91.13,151.89
10/1/2013,F81Z2C026EA,80.72,134.53
10/1/2013,F87Z1104AB,0.00,0.00
10/1/2013,F87Z1104BB,0.00,0.00
10/1/2013,F87Z1104CA,172.14,286.91
10/1/2013,F87Z1126BA,34.98,58.30
10/1/2013,F8AZ1104AA,74.85,124.75
10/1/2013,F8UZ1102AB,107.50,179.16
10/1/2013,F8UZ1102CA,147.30,245.50
10/1/2013,F8VZ1125AA,68.29,113.82
10/1/2013,F8ZZ2C026AA,42.98,71.63
10/1/2013,XC2Z1126AA,59.98,99.97
10/1/2013,XC2Z2C026AA,81.03,135.05
10/1/2013,XC2Z2C026BB,92.16,153.60
10/1/2013,XF5Z1104AA,167.77,279.62
10/1/2013,XF5Z1125AA,44.98,74.97
10/1/2013,XF5Z1126AA,0.00,0.00
10/1/2013,XL1Z1102AF,0.00,0.00
10/1/2013,XL1Z1104AE,266.89,444.82
10/1/2013,XL1Z1125AA,79.54,132.57
10/1/2013,XL3Z1102EC,91.17,151.95
10/1/2013,XL3Z1104AD,183.21,305.34
10/1/2013,XL3Z1104BC,136.43,227.38
10/1/2013,XL3Z1125BA,0.00,0.00
10/1/2013,XL3Z1125CB,52.97,88.28
10/1/2013,XL5Z1104A,271.75,452.92
10/1/2013,XL5Z1104B,0.00,0.00
10/1/2013,XR3Z1125BC,126.99,211.65
10/1/2013,XW4Z1109AA,0.00,0.00
10/1/2013,XW4Z1125AA,58.46,97.43
10/1/2013,XW4Z2C026AA,49.98,83.30
10/1/2013,YC2Z1109AA,0.00,0.00
10/1/2013,YC2Z1126AA,79.98,133.30
10/1/2013,YC3Z1102AA,490.87,818.12
10/1/2013,YC3Z1104C,0.00,0.00
10/1/2013,YC3Z1104D,290.76,484.61
10/1/2013,YC3Z1104EA,0.00,0.00
10/1/2013,YC3Z1109AA,0.00,0.00
10/1/2013,YC3Z1109CA,565.14,941.90
10/1/2013,YC3Z1125AA,165.00,275.00
10/1/2013,YC3Z1126AA,390.05,650.08
10/1/2013,YC3Z2C026AA,165.00,275.00
10/1/2013,YC3Z2C026BA,209.98,349.97
10/1/2013,YC3Z2C026BB,80.64,134.41
10/1/2013,YF1Z1104AC,0.00,0.00
10/1/2013,YF1Z1125AA,0.00,0.00
10/1/2013,YF1Z2C026AA,29.98,49.97
10/1/2013,YL1Z1102AA,0.00,0.00
10/1/2013,YL1Z1104AA,265.86,443.10
10/1/2013,YL1Z2C026AA,69.47,115.78
10/1/2013,YL3Z1102AA,82.63,137.71
10/1/2013,YL3Z1104BA,188.20,313.66
10/1/2013,YL3Z2C026AA,70.05,116.74
10/1/2013,YL5Z1104A,224.38,373.96
10/1/2013,YL5Z1104AA,0.00,0.00
10/1/2013,YL5Z1104B,204.91,341.52
10/1/2013,YL5Z1104BA,0.00,0.00
10/1/2013,YR3Z1109AA,0.00,0.00
10/1/2013,YS4Z1A034AA,98.35,163.91
10/1/2013,YW7Z2C026AA,0.00,0.00
11/1/2013,1C4Z2C026AA,153.98,256.63
11/1/2013,1F1Z1104DA,0.00,0.00
11/1/2013,1F1Z1126BA,34.98,58.30
11/1/2013,1F2Z1104AB,98.22,163.69
11/1/2013,1L2Z1109AA,147.81,246.36
11/1/2013,1L3Z1104BA,256.63,427.72
11/1/2013,1L5Z1126BA,59.98,99.97
11/1/2013,1R3Z1104B,82.12,136.87
11/1/2013,1R3Z1104BB,70.83,118.05
11/1/2013,1R8Z2C026AA,54.98,91.63
11/1/2013,1S4Z2C026BA,0.00,0.00
11/1/2013,2T1Z1125A,52.97,88.28
11/1/2013,2T1Z1126C,0.00,0.00
11/1/2013,3C2Z1104AA,0.00,0.00
11/1/2013,3C2Z1109AA,286.73,477.88
11/1/2013,3C3Z1102CA,199.15,331.92
11/1/2013,3C3Z1104A,281.97,469.95
11/1/2013,3C3Z1104B,230.82,384.70
11/1/2013,3C3Z1104BA,262.31,437.18
11/1/2013,3C3Z1104CA,298.85,498.09
11/1/2013,3C3Z1109AA,0.00,0.00
11/1/2013,3C3Z1109AB,124.79,207.98
11/1/2013,3C3Z1109BA,0.00,0.00
11/1/2013,3C3Z1109BB,423.57,705.95
11/1/2013,3C3Z1109DA,208.29,347.15
11/1/2013,3C5Z1104AA,153.23,255.38
11/1/2013,3F1Z1104AA,61.59,102.65
11/1/2013,3F1Z1104BA,70.78,117.97
11/1/2013,3F1Z1104CA,74.33,123.88
11/1/2013,3F1Z1104DA,59.87,99.78
11/1/2013,3F2Z1104AA,220.66,367.77
11/1/2013,3F2Z1104AB,225.58,375.96
11/1/2013,3F2Z2C026AA,54.98,91.63
11/1/2013,3L2Z1104AA,187.99,313.32
11/1/2013,3L2Z1104AB,0.00,0.00
11/1/2013,3L2Z1109AA,0.00,0.00
11/1/2013,3L2Z1125AA,0.00,0.00
11/1/2013,3L2Z2C026AA,63.51,105.85
11/1/2013,3L5Z1104AA,0.00,0.00
11/1/2013,3L5Z1125AA,60.57,100.95
11/1/2013,3W1Z1125AA,60.71,101.18
11/1/2013,3W1Z2C026AA,50.19,83.66
11/1/2013,3W1Z2C026BA,59.98,99.97
11/1/2013,3W7Z2C026AA,45.18,75.31
11/1/2013,4C2Z1102AA,158.17,263.62
11/1/2013,4C2Z2C026AA,107.14,178.57
11/1/2013,4C3Z1102BA,0.00,0.00
11/1/2013,4C3Z1109AA,0.00,0.00
11/1/2013,4C5Z1125AA,59.98,99.97
11/1/2013,4F1Z1125AA,0.00,0.00
11/1/2013,4F2Z1102AAA,0.00,0.00
11/1/2013,4G7Z1104AA,0.00,0.00
11/1/2013,4G7Z1125AA,148.21,247.02
11/1/2013,4G7Z2C026AA,131.18,218.63
11/1/2013,4L2Z1104AA,181.92,303.21
11/1/2013,4L2Z1125AA,60.21,100.36
11/1/2013,4L3Z1104AB,228.31,380.52
11/1/2013,4L3Z1104BB,209.79,349.65
11/1/2013,4L5Z1102BA,87.91,146.52
11/1/2013,4R3Z1104AA,0.00,0.00
11/1/2013,4R3Z1104AB,100.64,167.73
11/1/2013,4R3Z1104B,93.56,155.94
11/1/2013,4R3Z1125AA,68.02,113.37
11/1/2013,4R3Z1125BA,0.00,0.00
11/1/2013,5C3Z1102AB,129.98,216.63
11/1/2013,5C3Z1102GB,142.41,237.36
11/1/2013,5C3Z1104BAA,0.00,0.00
11/1/2013,5C3Z1109AA,0.00,0.00
11/1/2013,5C3Z1109B,361.64,602.73
11/1/2013,5C3Z1109CA,247.75,412.92
11/1/2013,5C3Z1109CC,101.59,169.32
11/1/2013,5C3Z1109DA,175.19,291.99
11/1/2013,5C3Z1125AB,72.91,121.51
11/1/2013,5C3Z1125CA,82.28,137.13
11/1/2013,5C3Z1125DA,82.87,138.11
11/1/2013,5C3Z2C026CA,112.88,188.13
11/1/2013,5C5Z2C026A,57.83,96.38
11/1/2013,5L2Z1102BA,109.98,183.30
11/1/2013,5L2Z2C026A,0.00,0.00
11/1/2013,5L3Z1125AA,75.45,125.75
11/1/2013,5L3Z1125BA,69.98,116.63
11/1/2013,5L3Z2C026AA,0.00,0.00
11/1/2013,5L8Z1125AA,0.00,0.00
11/1/2013,5L8Z1125BA,60.87,101.45
11/1/2013,5L8Z2C026BA,55.54,92.57
11/1/2013,5R3Z2C026AA,36.49,60.82
11/1/2013,5U9Z1102AA,404.61,674.35
11/1/2013,5W1Z1104B,148.78,247.97
11/1/2013,5W4Z1104BA,144.88,241.48
11/1/2013,6C2Z1109CA,206.85,344.75
11/1/2013,6C3Z1109X,357.00,595.00
11/1/2013,6C3Z2C026BA,0.00,0.00
11/1/2013,6E5Z1104AA,84.59,140.98
11/1/2013,6E5Z1104AB,58.65,97.74
11/1/2013,6E5Z1104BA,106.41,177.35
11/1/2013,6F2Z1109A,195.74,326.23
11/1/2013,6F2Z1109B,195.74,326.23
11/1/2013,6F2Z1125A,154.26,257.10
11/1/2013,6L1Z1104B,173.57,289.28
11/1/2013,6L1Z1104C,201.13,335.22
11/1/2013,6L1Z1104CA,0.00,0.00
11/1/2013,6L1Z1104D,208.29,347.15
11/1/2013,6L1Z1104DA,0.00,0.00
11/1/2013,6L1Z1104E,204.03,340.05
11/1/2013,6L1Z1109AA,0.00,0.00
11/1/2013,6L1Z1109D,0.00,0.00
11/1/2013,6L1Z1109F,209.60,349.33
11/1/2013,6L1Z1125A,60.19,100.33
11/1/2013,6L1Z2C026A,54.98,91.63
11/1/2013,6L2Z1109B,172.69,287.82
11/1/2013,6L2Z1125AA,90.26,150.43
11/1/2013,6L2Z2C026A,55.60,92.66
11/1/2013,6L3Z1104A,196.02,326.69
11/1/2013,6L5Z1104B,203.87,339.79
11/1/2013,6L5Z1126A,50.98,84.97
11/1/2013,6L8Z1109AA,42.29,70.48
11/1/2013,6L8Z1109BA,46.10,76.84
11/1/2013,6U9Z2C026A,0.00,0.00
11/1/2013,6U9Z2C026B,125.10,208.50
11/1/2013,7C3Z1102A,0.00,0.00
11/1/2013,7C3Z1102B,0.00,0.00
11/1/2013,7C3Z1104B,0.00,0.00
11/1/2013,7C3Z1104C,0.00,0.00
11/1/2013,7L1Z1104AA,0.00,0.00
11/1/2013,7L1Z1104BA,0.00,0.00
11/1/2013,7L1Z1104D,229.33,382.21
11/1/2013,7L1Z1104E,205.30,342.17
11/1/2013,7L1Z1109A,269.02,448.37
11/1/2013,7L1Z1109AA,0.00,0.00
11/1/2013,7L2Z1104A,292.11,486.84
11/1/2013,7L3Z1104A,230.53,384.23
11/1/2013,7L3Z1104B,226.40,377.33
11/1/2013,7L8Z1126A,69.98,116.63
11/1/2013,7R3Z1125A,117.84,196.39
11/1/2013,7S4Z1104A,78.93,131.54
11/1/2013,7S4Z1125A,0.00,0.00
11/1/2013,7S6Z1125A,59.98,99.97
11/1/2013,7S6Z1125B,39.98,66.63
11/1/2013,7S6Z2C026A,59.98,99.97
11/1/2013,7T1Z1104A,95.92,159.86
11/1/2013,7T1Z1104B,239.21,398.68
11/1/2013,7T1Z1104C,0.00,0.00
11/1/2013,7T1Z1104D,75.60,126.00
11/1/2013,7T4Z1104A,69.13,115.21
11/1/2013,7T4Z1104B,133.48,222.46
11/1/2013,7T4Z1104C,197.29,328.83
11/1/2013,7T4Z1125A,49.59,82.65
11/1/2013,7T4Z1125B,81.37,135.62
11/1/2013,7T4Z2C026A,52.00,86.67
11/1/2013,7W1Z1104A,185.20,308.67
11/1/2013,8A8Z1104B,0.00,0.00
11/1/2013,8A8Z1125A,0.00,0.00
11/1/2013,8C2Z1102A,0.00,0.00
11/1/2013,8C2Z1102C,0.00,0.00
11/1/2013,8C2Z1109A,0.00,0.00
11/1/2013,8C2Z1109B,184.64,307.74
11/1/2013,8C2Z1109C,140.39,233.98
11/1/2013,8C2Z2C026A,75.62,126.04
11/1/2013,8C2Z2C026B,80.14,133.57
11/1/2013,8C2Z2C026C,96.26,160.43
11/1/2013,8F9Z1104A,128.78,214.63
11/1/2013,8F9Z1104B,130.53,217.54
11/1/2013,8F9Z1104C,136.23,227.04
11/1/2013,8G1Z1125A,0.00,0.00
11/1/2013,8G1Z1125B,54.98,91.63
11/1/2013,8G1Z2C026A,0.00,0.00
11/1/2013,8G1Z2C026B,0.00,0.00
11/1/2013,8L3Z1102A,178.69,297.82
11/1/2013,8L3Z1102B,152.13,253.54
11/1/2013,8L8Z1104A,112.19,186.98
11/1/2013,8L8Z1126BD,58.82,98.04
11/1/2013,8S4Z1113B,67.19,111.98
11/1/2013,8T1Z1126B,0.00,0.00
11/1/2013,8U9Z1125A,141.65,236.08
11/1/2013,8U9Z2C026A,0.00,0.00
11/1/2013,9C3Z2C026A,78.53,130.88
11/1/2013,9E5Z1125A,0.00,0.00
11/1/2013,9E5Z1125B,0.00,0.00
11/1/2013,9E5Z1125C,46.86,78.11
11/1/2013,9E5Z2C026A,0.00,0.00
11/1/2013,9E5Z2C026B,36.40,60.66
11/1/2013,9L3Z1104A,280.35,467.25
11/1/2013,9L3Z1104B,222.85,371.42
11/1/2013,9L3Z1104C,330.05,550.09
11/1/2013,9L3Z1125C,64.40,107.34
11/1/2013,9L3Z1125D,69.98,116.63
11/1/2013,9L3Z2C026A,81.70,136.18
11/1/2013,9L3Z2C026B,82.68,137.80
11/1/2013,9S4Z1113A,67.02,111.70
11/1/2013,9S4Z1125A,0.00,0.00
11/1/2013,9T4Z1104A,173.53,289.21
11/1/2013,9T4Z2C026A,49.98,83.30
11/1/2013,AC3Z1104B,478.97,798.28
11/1/2013,AC3Z1104C,365.77,609.62
11/1/2013,AC3Z1104D,437.66,729.42
11/1/2013,AC3Z1104E,268.22,447.03
11/1/2013,AC3Z1104F,404.79,674.64
11/1/2013,AE8Z1125A,0.00,0.00
11/1/2013,AE8Z1125B,32.33,53.88
11/1/2013,AG1Z1125A,0.00,0.00
11/1/2013,AG1Z2C026A,48.22,80.37
11/1/2013,AL1Z2C026AA,0.00,0.00
11/1/2013,AL1Z2C026B,0.00,0.00
11/1/2013,AL3Z1104A,261.50,435.83
11/1/2013,AL3Z1125A,0.00,0.00
11/1/2013,AL3Z1125B,0.00,0.00
11/1/2013,AL5Z1102A,71.42,119.04
11/1/2013,AL5Z1104A,303.83,506.39
11/1/2013,AL5Z2C026A,64.39,107.32
11/1/2013,AL8Z1125A,51.89,86.48
11/1/2013,AS4Z1125A,40.79,67.98
11/1/2013,AT1Z1126A,63.87,106.45
11/1/2013,AV6Z2C026A,28.76,47.93
11/1/2013,AY1Z1125A,39.98,66.63
11/1/2013,B1BZ1104A,24.81,41.35
11/1/2013,B1BZ1104B,21.45,35.75
11/1/2013,BB5Z1104A,101.19,168.66
11/1/2013,BC2Z1102A,134.15,223.58
11/1/2013,BC2Z1102B,110.67,184.46
11/1/2013,BC3Z1104A,396.75,661.24
11/1/2013,BC3Z1104B,420.56,700.93
11/1/2013,BC3Z1104C,374.72,624.53
11/1/2013,BC3Z1104D,370.16,616.93
11/1/2013,BC3Z1104E,480.36,800.60
11/1/2013,BC3Z1109A,158.31,263.86
11/1/2013,BC3Z1109B,116.04,193.40
11/1/2013,BC3Z1109C,138.59,230.97
11/1/2013,BC3Z2C026A,78.89,131.48
11/1/2013,BE8Z1104A,35.83,59.71
11/1/2013,BE8Z1109A,0.00,0.00
11/1/2013,BE8Z1126A,0.00,0.00
11/1/2013,BE8Z1126B,27.20,45.33
11/1/2013,BL1Z1104A,0.00,0.00
11/1/2013,BL3Z1104A,0.00,0.00
11/1/2013,BL3Z1104B,0.00,0.00
11/1/2013,BL3Z1104C,0.00,0.00
11/1/2013,BL3Z1104D,0.00,0.00
11/1/2013,BL3Z2C026A,67.85,113.08
11/1/2013,BL3Z2C026B,59.98,99.97
11/1/2013,BR3Z1125A,0.00,0.00
11/1/2013,BT4Z1104A,41.03,68.39
11/1/2013,BT4Z1104B,220.91,368.19
11/1/2013,BT4Z2C026A,0.00,0.00
11/1/2013,BT4Z2C026B,48.00,79.99
11/1/2013,BV6Z1104B,147.78,246.30
11/1/2013,BV6Z1109C,208.97,348.30
11/1/2013,BV6Z1125A,39.22,65.36
11/1/2013,BV6Z1126A,39.98,66.63
11/1/2013,BV6Z2C026A,45.37,75.61
11/1/2013,C1BZ1126A,25.72,42.87
11/1/2013,C1BZ2C026A,0.00,0.00
11/1/2013,CB5Z1125A,63.40,105.67
11/1/2013,CC3Z1102A,118.42,197.36
11/1/2013,CC3Z1102B,164.62,274.37
11/1/2013,CL1Z1109A,0.00,0.00
11/1/2013,CL1Z2C026A,62.71,104.52
11/1/2013,CL3Z1104A,0.00,0.00
11/1/2013,CL3Z1104B,0.00,0.00
11/1/2013,CL3Z1104C,0.00,0.00
11/1/2013,CL3Z1104D,253.60,422.66
11/1/2013,CL3Z1104E,215.38,358.98
11/1/2013,CL3Z1104F,140.15,233.57
11/1/2013,CL3Z1104G,312.71,521.18
11/1/2013,CL3Z1104H,250.33,417.22
11/1/2013,CL3Z1125A,73.23,122.05
11/1/2013,CL3Z1125B,66.51,110.86
11/1/2013,CL3Z2C026A,0.00,0.00
11/1/2013,CL3Z2C026B,0.00,0.00
11/1/2013,CL3Z2C026C,65.26,108.77
11/1/2013,CL3Z2C026D,49.98,83.30
11/1/2013,CR3Z1125B,0.00,0.00
11/1/2013,CR3Z1125C,61.37,102.29
11/1/2013,CU9Z1102A,"1,094.82","1,824.69"
11/1/2013,CV6Z1104A,51.42,85.71
11/1/2013,CV6Z1104D,58.89,98.15
11/1/2013,CV6Z1104F,99.00,165.00
11/1/2013,CV6Z1104G,83.72,139.53
11/1/2013,CV6Z1104H,68.15,113.58
11/1/2013,CV6Z1109A,0.00,0.00
11/1/2013,CV6Z1109B,0.00,0.00
11/1/2013,CV6Z1109C,0.00,0.00
11/1/2013,CV6Z1125A,42.43,70.71
11/1/2013,CV6Z1125B,45.56,75.93
11/1/2013,CV6Z1126A,39.98,66.63
11/1/2013,CV6Z2C026A,0.00,0.00
11/1/2013,CV6Z2C026B,47.86,79.77
11/1/2013,DC3Z1102B,139.92,233.20
11/1/2013,DC3Z1102C,187.48,312.47
11/1/2013,DC3Z1104A,243.20,405.33
11/1/2013,DC3Z1104B,0.00,0.00
11/1/2013,DC3Z1104C,0.00,0.00
11/1/2013,DC3Z1104D,0.00,0.00
11/1/2013,DC3Z1125A,92.03,153.39
11/1/2013,DC3Z2C026A,85.98,143.30
11/1/2013,DC3Z2C026B,92.78,154.63
11/1/2013,DCPZ1104A,46.90,78.16
11/1/2013,DE9Z1104A,0.00,0.00
11/1/2013,DE9Z1104B,258.19,430.32
11/1/2013,DE9Z1104C,0.00,0.00
11/1/2013,DE9Z2C026A,128.00,213.33
11/1/2013,DG1Z1125B,0.00,0.00
11/1/2013,DG1Z1125C,55.20,92.00
11/1/2013,DG1Z2C026A,43.25,72.07
11/1/2013,DG9Z1104A,71.66,119.44
11/1/2013,DG9Z1104B,0.00,0.00
11/1/2013,DG9Z1104C,64.75,107.92
11/1/2013,DG9Z1104D,78.90,131.49
11/1/2013,DG9Z1125A,52.63,87.72
11/1/2013,DG9Z1125B,69.97,116.62
11/1/2013,DG9Z2C026A,54.98,91.63
11/1/2013,DG9Z2C026B,49.98,83.30
11/1/2013,DL1Z1104A,295.95,493.25
11/1/2013,DR3Z1125A,116.80,194.67
11/1/2013,DR3Z1125B,71.98,119.96
11/1/2013,DR3Z1125C,52.97,88.28
11/1/2013,DR3Z2C026A,69.43,115.72
11/1/2013,E9HZ1126A,0.00,0.00
11/1/2013,F1CZ1104A,0.00,0.00
11/1/2013,F1CZ1104B,61.59,102.65
11/1/2013,F2HZ1125B,0.00,0.00
11/1/2013,F3SZ1109A,87.25,145.42
11/1/2013,F4HZ1109D,0.00,0.00
11/1/2013,F4HZ1125A,153.98,256.63
11/1/2013,F4HZ1125C,169.37,282.28
11/1/2013,F4TZ1109A,233.62,389.36
11/1/2013,F4UZ1102B,0.00,0.00
11/1/2013,F4ZZ2C026B,76.35,127.25
11/1/2013,F58Z1126B,69.98,116.63
11/1/2013,F5RZ1104A,70.83,118.05
11/1/2013,F5RZ1104B,0.00,0.00
11/1/2013,F5TZ2C026A,63.72,106.20
11/1/2013,F67Z1125BA,49.98,83.30
11/1/2013,F68Z1104AA,71.86,119.77
11/1/2013,F6SZ1104BA,63.48,105.80
11/1/2013,F6UZ2C026AA,89.98,149.97
11/1/2013,F78Z1104AA,62.84,104.73
11/1/2013,F7AZ1104AC,65.92,109.87
11/1/2013,F81Z1102BA,121.95,203.25
11/1/2013,F81Z1102DB,178.43,297.38
11/1/2013,F81Z1104AD,0.00,0.00
11/1/2013,F81Z1104BH,307.57,512.62
11/1/2013,F81Z1104CH,0.00,0.00
11/1/2013,F81Z1104DG,302.47,504.11
11/1/2013,F81Z1104EC,0.00,0.00
11/1/2013,F81Z1109DA,192.63,321.05
11/1/2013,F81Z1109EB,239.17,398.62
11/1/2013,F81Z1125AA,0.00,0.00
11/1/2013,F81Z1125AB,0.00,0.00
11/1/2013,F81Z1125BA,102.33,170.55
11/1/2013,F81Z1125DA,75.05,125.09
11/1/2013,F81Z2C026AA,91.09,151.81
11/1/2013,F81Z2C026EA,80.19,133.64
11/1/2013,F87Z1104AB,0.00,0.00
11/1/2013,F87Z1104BB,0.00,0.00
11/1/2013,F87Z1104CA,168.55,280.92
11/1/2013,F87Z1126BA,39.98,66.63
11/1/2013,F8AZ1104AA,75.16,125.27
11/1/2013,F8UZ1102AB,105.32,175.53
11/1/2013,F8UZ1102CA,145.05,241.74
11/1/2013,F8VZ1125AA,65.32,108.87
11/1/2013,F8ZZ2C026AA,42.98,71.63
11/1/2013,XC2Z1126AA,59.98,99.97
11/1/2013,XC2Z2C026AA,80.43,134.05
11/1/2013,XC2Z2C026BB,87.15,145.24
11/1/2013,XF5Z1104AA,167.77,279.62
11/1/2013,XF5Z1125AA,49.98,83.30
11/1/2013,XF5Z1126AA,0.00,0.00
11/1/2013,XL1Z1102AF,0.00,0.00
11/1/2013,XL1Z1104AE,266.89,444.82
11/1/2013,XL1Z1125AA,80.72,134.53
11/1/2013,XL3Z1102EC,91.17,151.95
11/1/2013,XL3Z1104AD,176.42,294.03
11/1/2013,XL3Z1104BC,136.43,227.38
11/1/2013,XL3Z1125BA,0.00,0.00
11/1/2013,XL3Z1125CB,61.48,102.47
11/1/2013,XL5Z1104A,271.75,452.92
11/1/2013,XL5Z1104B,0.00,0.00
11/1/2013,XR3Z1125BC,126.99,211.65
11/1/2013,XW4Z1109AA,0.00,0.00
11/1/2013,XW4Z1125AA,58.46,97.43
11/1/2013,XW4Z2C026AA,49.98,83.30
11/1/2013,YC2Z1109AA,0.00,0.00
11/1/2013,YC2Z1126AA,79.98,133.30
11/1/2013,YC3Z1102AA,0.00,0.00
11/1/2013,YC3Z1104C,0.00,0.00
11/1/2013,YC3Z1104D,295.00,491.68
11/1/2013,YC3Z1104EA,0.00,0.00
11/1/2013,YC3Z1109AA,0.00,0.00
11/1/2013,YC3Z1109CA,565.14,941.90
11/1/2013,YC3Z1125AA,165.00,275.00
11/1/2013,YC3Z1126AA,390.05,650.08
11/1/2013,YC3Z2C026AA,165.00,275.00
11/1/2013,YC3Z2C026BA,209.98,349.97
11/1/2013,YC3Z2C026BB,79.98,133.30
11/1/2013,YF1Z1104AC,0.00,0.00
11/1/2013,YF1Z1125AA,0.00,0.00
11/1/2013,YF1Z2C026AA,29.98,49.97
11/1/2013,YL1Z1102AA,0.00,0.00
11/1/2013,YL1Z1104AA,265.86,443.10
11/1/2013,YL1Z2C026AA,69.47,115.78
11/1/2013,YL3Z1102AA,80.83,134.72
11/1/2013,YL3Z1104BA,173.72,289.53
11/1/2013,YL3Z2C026AA,68.99,114.98
11/1/2013,YL5Z1104A,220.70,367.83
11/1/2013,YL5Z1104AA,0.00,0.00
11/1/2013,YL5Z1104B,204.91,341.52
11/1/2013,YL5Z1104BA,0.00,0.00
11/1/2013,YR3Z1109AA,0.00,0.00
11/1/2013,YS4Z1A034AA,112.19,186.98
11/1/2013,YW7Z2C026AA,0.00,0.00
12/1/2013,1C4Z2C026AA,0.00,0.00
12/1/2013,1F1Z1104DA,0.00,0.00
12/1/2013,1F1Z1126BA,34.98,58.30
12/1/2013,1F2Z1104AB,93.63,156.05
12/1/2013,1L2Z1109AA,151.97,253.28
12/1/2013,1L3Z1104BA,256.63,427.72
12/1/2013,1L5Z1126BA,59.98,99.97
12/1/2013,1R3Z1104B,82.12,136.87
12/1/2013,1R3Z1104BB,70.83,118.05
12/1/2013,1R8Z2C026AA,54.98,91.63
12/1/2013,1S4Z2C026BA,0.00,0.00
12/1/2013,2T1Z1125A,53.23,88.71
12/1/2013,2T1Z1126C,59.98,99.97
12/1/2013,3C2Z1104AA,0.00,0.00
12/1/2013,3C2Z1109AA,327.69,546.15
12/1/2013,3C3Z1102CA,199.15,331.92
12/1/2013,3C3Z1104A,283.16,471.93
12/1/2013,3C3Z1104B,0.00,0.00
12/1/2013,3C3Z1104BA,0.00,0.00
12/1/2013,3C3Z1104CA,309.11,515.18
12/1/2013,3C3Z1109AA,0.00,0.00
12/1/2013,3C3Z1109AB,124.79,207.98
12/1/2013,3C3Z1109BA,0.00,0.00
12/1/2013,3C3Z1109BB,423.57,705.95
12/1/2013,3C3Z1109DA,208.29,347.15
12/1/2013,3C5Z1104AA,139.78,232.96
12/1/2013,3F1Z1104AA,75.28,125.46
12/1/2013,3F1Z1104BA,70.08,116.80
12/1/2013,3F1Z1104CA,74.33,123.88
12/1/2013,3F1Z1104DA,59.87,99.78
12/1/2013,3F2Z1104AA,260.36,433.94
12/1/2013,3F2Z1104AB,268.25,447.09
12/1/2013,3F2Z2C026AA,54.98,91.63
12/1/2013,3L2Z1104AA,201.80,336.33
12/1/2013,3L2Z1104AB,0.00,0.00
12/1/2013,3L2Z1109AA,0.00,0.00
12/1/2013,3L2Z1125AA,0.00,0.00
12/1/2013,3L2Z2C026AA,59.98,99.97
12/1/2013,3L5Z1104AA,0.00,0.00
12/1/2013,3L5Z1125AA,59.98,99.97
