from_date,part_number,retail_revenue,retail_quantity,dealer_price,gross_quantity,gross_revenue
2013-11-01,AG1Z2C026A,"226,789.39","4,921.34","237,314.48","5,276.00","237,314.48"
2013-11-01,AL1Z2C026AA,0,0,0,0,0
2013-11-01,AL1Z2C026B,0,0,0,0,0
2013-11-01,AL3Z1104A,"1,859.52",8,"2,091.96",9,"2,091.96"
2013-11-01,AL3Z1125A,0,0,0,0,0
2013-11-01,AL3Z1125B,0,0,0,0,0
2013-11-01,AL5Z1102A,"12,377.85",173.3,"12,377.85",179,"12,377.85"
2013-11-01,AL5Z1104A,"10,532.18",42.2,"12,821.76",56,"12,821.76"
2013-11-01,AL5Z2C026A,"8,349.22",136,"8,757.08",146,"8,757.08"
2013-11-01,AL8Z1125A,"73,483.10","1,472.72","76,419.42","1,529.00","75,509.42"
2013-11-01,AS4Z1125A,"58,990.50","1,450.58","59,170.40","1,480.00","59,170.40"
2013-11-01,AT1Z1126A,"18,003.02",293,"18,713.76",312,"18,713.76"
2013-11-01,AV6Z2C026A,57.52,2,57.52,2,57.52
2013-11-01,AY1Z1125A,399.8,10,399.8,10,399.8
2013-11-01,B1BZ1104A,79.4,4,99.25,5,99.25
2013-11-01,B1BZ1104B,21.45,1,21.45,1,21.45
2013-11-01,BB5Z1104A,"16,053.55",244,"24,690.96",378,"24,690.96"
2013-11-01,BC2Z1102A,"82,041.29",686,"92,024.66",767,"91,424.76"
2013-11-01,BC2Z1102B,"76,177.05",723,"80,017.92",768,"80,017.92"
2013-11-01,BC3Z1104A,"271,453.73",794.29,"315,131.59",934,"314,609.00"
2013-11-01,BC3Z1104B,"28,658.59",76,"31,962.57",89,"31,962.57"
2013-11-01,BC3Z1104C,"6,494.15",18.1,"6,782.40",20,"6,782.40"
2013-11-01,BC3Z1104D,"36,251.73",103,"38,126.16",108,"38,016.84"
2013-11-01,BC3Z1104E,"3,242.43",9,"4,323.24",12,"4,323.24"
2013-11-01,BC3Z1109A,"7,766.20",50,"7,915.55",53,"7,915.55"
2013-11-01,BC3Z1109B,"1,044.36",9,"1,044.36",9,"1,044.36"
2013-11-01,BC3Z1109C,739.11,8,"1,108.68",12,"1,108.68"
2013-11-01,BC3Z2C026A,"38,783.41",518,"40,864.10",545,"40,864.10"
2013-11-01,BE8Z1104A,"1,219.05",35,"1,253.88",36,"1,253.88"
2013-11-01,BE8Z1109A,0,0,0,0,0
2013-11-01,BE8Z1126A,0,0,0,0,0
2013-11-01,BE8Z1126B,734.28,27,734.28,29,734.28
2013-11-01,BL1Z1104A,0,0,0,0,0
2013-11-01,BL3Z1104A,0,0,0,0,0
2013-11-01,BL3Z1104B,0,0,0,0,0
2013-11-01,BL3Z1104C,0,0,0,0,0
2013-11-01,BL3Z1104D,0,0,0,0,0
2013-11-01,BL3Z2C026A,"14,817.77",244,"16,554.48",276,"16,554.48"
2013-11-01,BL3Z2C026B,"2,099.30",35,"2,099.30",35,"2,099.30"
2013-11-01,BR3Z1125A,0,0,0,0,0
2013-11-01,BT4Z1104A,"2,200.60",63,"2,584.82",74,"2,584.82"
2013-11-01,BT4Z1104B,"60,780.00",492.46,"108,789.76","1,024.00","108,789.76"
2013-11-01,BT4Z2C026A,0,0,0,0,0
2013-11-01,BT4Z2C026B,"16,605.63",404,"19,390.30",485,"19,390.30"
2013-11-01,BV6Z1104B,"10,719.76",154.55,"22,839.00",331,"22,839.00"
2013-11-01,BV6Z1109C,538.91,7,"1,462.81",19,"1,462.81"
2013-11-01,BV6Z1125A,"11,788.30",322,"12,627.78",361,"12,627.78"
2013-11-01,BV6Z1126A,79.96,2,79.96,2,79.96
2013-11-01,BV6Z2C026A,"3,558.24",89,"4,037.98",101,"4,037.98"
2013-11-01,C1BZ1126A,25.72,1,25.72,1,25.72
2013-11-01,C1BZ2C026A,0,0,0,0,0
2013-11-01,CB5Z1125A,"70,285.47","1,278.10","81,036.82","1,559.00","81,036.82"
2013-11-01,CC3Z1102A,"26,951.32",234,"27,710.18",241,"27,710.18"
2013-11-01,CC3Z1102B,"22,527.48",142,"23,376.06",146,"23,376.06"
2013-11-01,CL1Z1109A,0,0,0,0,0
2013-11-01,CL1Z2C026A,"30,251.79",505,"31,669.44",528,"31,219.44"
2013-11-01,CL3Z1104A,"-1,762.90",-12,0,0,0
2013-11-01,CL3Z1104B,0,0,0,0,0
2013-11-01,CL3Z1104C,0,0,0,0,0
2013-11-01,CL3Z1104D,"3,381.28",15,"3,803.94",18,"3,803.94"
2013-11-01,CL3Z1104E,"35,635.50",253,"54,492.22",397,"54,492.22"
2013-11-01,CL3Z1104F,"22,880.82",225,"31,532.80",320,"31,532.80"
2013-11-01,CL3Z1104G,"3,341.55",17,"5,316.08",28,"5,316.08"
2013-11-01,CL3Z1104H,"3,526.40",18,"4,505.93",23,"4,505.93"
2013-11-01,CL3Z1125A,"2,979.14",43,"3,149.10",45,"3,099.10"
2013-11-01,CL3Z1125B,"267,164.63","4,353.90","289,583.44","4,828.00","289,583.44"
2013-11-01,CL3Z2C026A,0,0,0,0,0
2013-11-01,CL3Z2C026B,0,0,0,0,0
2013-11-01,CL3Z2C026C,"17,134.26",284,"18,533.82",309,"18,533.82"
2013-11-01,CL3Z2C026D,"4,998.00",100,"4,998.00",100,"4,998.00"
2013-11-01,CR3Z1125B,0,0,0,0,0
2013-11-01,CR3Z1125C,"2,579.14",43,"2,639.12",44,"2,639.12"
2013-11-01,CU9Z1102A,364.94,1,"1,094.82",3,"1,094.82"
2013-11-01,CV6Z1104A,"4,668.28",117,"6,016.50",150,"6,016.50"
2013-11-01,CV6Z1104D,"2,823.71",64,"3,768.90",85,"3,768.90"
2013-11-01,CV6Z1104F,"4,941.71",55,"5,445.09",63,"5,445.09"
2013-11-01,CV6Z1104G,844.14,11,920.88,12,920.88
2013-11-01,CV6Z1104H,"1,572.76",32,"2,180.64",44,"2,180.64"
2013-11-01,CV6Z1109A,-374.74,-5,0,0,0
2013-11-01,CV6Z1109B,0,0,0,0,0
2013-11-01,CV6Z1109C,-139.02,-2,0,0,0
2013-11-01,CV6Z1125A,"1,927.04",49,"2,078.96",52,"2,078.96"
2013-11-01,CV6Z1125B,"3,402.72",86,"3,918.04",98,"3,918.04"
2013-11-01,CV6Z1126A,79.96,2,79.96,2,79.96
2013-11-01,CV6Z2C026A,-69.96,-4,0,0,0
2013-11-01,CV6Z2C026B,"2,838.60",71,"3,398.30",85,"3,398.30"
2013-11-01,DC3Z1102B,"2,416.80",19,"2,658.48",22,"2,658.48"
2013-11-01,DC3Z1102C,"1,601.10",8.54,"1,601.10",10,"1,601.10"
2013-11-01,DC3Z1104A,"2,618.68",11,"2,675.20",11,"2,618.68"
2013-11-01,DC3Z1104B,0,0,0,0,0
2013-11-01,DC3Z1104C,0,0,0,0,0
2013-11-01,DC3Z1104D,0,0,0,0,0
2013-11-01,DC3Z1104E,0,0,0,0,0
2013-11-01,DC3Z1125A,"17,923.56",219,"20,154.96",252,"20,154.96"
2013-11-01,DC3Z2C026A,"3,199.21",40,"3,439.14",43,"3,439.14"
2013-11-01,DC3Z2C026B,"1,946.19",25,"2,319.42",29,"2,319.42"
2013-11-01,DCPZ1104A,"9,660.69",207,"9,707.36",208,"9,707.36"
2013-11-01,DE9Z1104A,-120.35,-1,0,0,0
2013-11-01,DE9Z1104B,"2,428.25",17,"4,389.29",31,"4,389.29"
2013-11-01,DE9Z1104C,0,0,361.05,3,361.05
2013-11-01,DE9Z2C026A,384,3,384,3,384
2013-11-01,DG1Z1125B,0,0,0,0,0
2013-11-01,DG1Z1125C,"42,904.73",843,"46,532.80",916,"46,532.80"
2013-11-01,DG1Z2C026A,"20,557.76",514,"22,228.88",556,"22,228.88"
2013-11-01,DG9Z1104A,"3,287.68",55,"3,941.52",66,"3,941.52"
2013-11-01,DG9Z1104B,0,0,0,0,0
2013-11-01,DG9Z1104C,129.5,2,129.5,2,129.5
2013-11-01,DG9Z1104D,"7,270.49",121,"9,546.36",158,"9,546.36"
2013-11-01,DG9Z1125A,"6,597.37",132,"6,947.22",139,"6,947.22"
2013-11-01,DG9Z1125B,249.9,5,349.86,7,349.86
2013-11-01,DG9Z2C026A,"4,098.37",80,"4,398.24",88,"4,398.24"
2013-11-01,DG9Z2C026B,599.76,12,599.76,12,599.76
2013-11-01,DL1Z1104A,532.71,3,887.85,5,887.85
2013-11-01,DR3Z1125A,"1,545.90",15,"1,752.02",17,"1,752.02"
2013-11-01,DR3Z1125B,599.8,10,719.76,12,719.76
2013-11-01,DR3Z1125C,"9,296.29",184,"9,746.10",195,"9,746.10"
2013-11-01,DR3Z2C026A,972.02,14,972.02,14,972.02
2013-11-01,DV6Z1104A,0,0,0,0,0
2013-11-01,DV6Z2C026A,0,0,0,0,0
2013-11-01,E9HZ1126A,0,0,0,0,0
2013-11-01,F1CZ1104A,0,0,0,0,0
2013-11-01,F1CZ1104B,677.49,11,677.49,11,677.49
2013-11-01,F2HZ1125B,0,0,0,0,0
2013-11-01,F3SZ1109A,"2,268.50",26,"2,268.50",26,"2,268.50"
2013-11-01,F4HZ1109D,0,0,0,0,0
2013-11-01,F4HZ1125A,307.96,2,307.96,2,307.96
2013-11-01,F4HZ1125C,677.48,4,677.48,4,677.48
2013-11-01,F4TZ1109A,"6,549.07",29,"6,774.90",30,"6,774.90"
2013-11-01,F4UZ1102B,0,0,0,0,0
2013-11-01,F4ZZ2C026B,839.85,11,839.85,11,839.85
2013-11-01,F58Z1126B,209.94,3,209.94,3,209.94
2013-11-01,F5RZ1104A,424.98,6,424.98,6,424.98
2013-11-01,F5RZ1104B,0,0,0,0,0
2013-11-01,F5TZ2C026A,"1,975.32",31,"1,975.32",31,"1,975.32"
2013-11-01,F67Z1125BA,"4,513.18",91,"4,548.18",91,"4,513.18"
2013-11-01,F68Z1104AA,934.18,13,934.18,13,934.18
2013-11-01,F6SZ1104BA,571.32,9,571.32,9,571.32
2013-11-01,F6UZ2C026AA,"13,586.98",151,"13,586.98",151,"13,586.98"
2013-11-01,F78Z1104AA,188.52,3,188.52,3,188.52
2013-11-01,F7AZ1104AC,197.76,3,197.76,3,197.76
2013-11-01,F81Z1102BA,"14,673.56",122,"14,877.52",124,"14,877.52"
2013-11-01,F81Z1102DB,"12,373.40",71,"12,668.42",73,"12,668.42"
2013-11-01,F81Z1104AD,0,0,0,0,0
2013-11-01,F81Z1104BH,"141,356.05",466,"143,328.35",476,"143,328.36"
2013-11-01,F81Z1104CH,0,0,0,0,0
2013-11-01,F81Z1104DG,"17,187.31",59,"17,845.55",61,"17,845.55"
2013-11-01,F81Z1104EC,0,0,0,0,0
2013-11-01,F81Z1109DA,"4,623.12",24,"4,623.12",24,"4,623.12"
2013-11-01,F81Z1109EB,"3,348.38",14,"3,348.38",14,"3,348.38"
2013-11-01,F81Z1125AA,0,0,0,0,0
2013-11-01,F81Z1125AB,0,0,0,0,0
2013-11-01,F81Z1125BA,"13,347.25",133,"13,609.35",135,"13,609.35"
2013-11-01,F81Z1125DA,"75,741.05","1,010.00","75,804.78","1,011.00","75,804.78"
2013-11-01,F81Z2C026AA,"43,820.26",488,"44,450.12",494,"44,450.12"
2013-11-01,F81Z2C026EA,"31,112.22",389,"31,192.20",390,"31,192.20"
2013-11-01,F87Z1104AB,0,0,0,0,0
2013-11-01,F87Z1104BB,0,0,0,0,0
2013-11-01,F87Z1104CA,"29,328.25",175,"29,495.84",176,"29,495.84"
2013-11-01,F87Z1126BA,529.72,14,559.72,14,529.72
2013-11-01,F8AZ1104AA,"2,405.04",32,"2,405.04",33,"2,405.04"
2013-11-01,F8UZ1102AB,"41,507.62",412,"43,391.32",434,"43,391.32"
2013-11-01,F8UZ1102CA,"87,947.21",651,"94,425.15",691,"93,468.60"
2013-11-01,F8VZ1125AA,"2,090.24",32,"2,090.24",32,"2,090.24"
2013-11-01,F8ZZ2C026AA,"6,575.94",153,"6,575.94",153,"6,575.94"
2013-11-01,XC2Z1126AA,479.84,8,479.84,8,479.84
2013-11-01,XC2Z2C026AA,"28,504.24",356,"28,632.84",358,"28,632.84"
2013-11-01,XC2Z2C026BB,"13,160.58",157,"13,681.78",161,"13,681.78"
2013-11-01,XF5Z1104AA,503.31,3,503.31,3,503.31
2013-11-01,XF5Z1125AA,399.84,8,399.84,8,399.84
2013-11-01,XF5Z1126AA,0,0,0,0,0
2013-11-01,XL1Z1102AF,0,0,0,0,0
2013-11-01,XL1Z1104AE,"2,135.12",8,"2,135.12",8,"2,135.12"
2013-11-01,XL1Z1125AA,"16,177.64",203,"16,385.24",206,"16,385.24"
2013-11-01,XL3Z1102EC,911.7,10,911.7,10,911.7
2013-11-01,XL3Z1104AD,"4,234.08",24,"4,234.08",24,"4,234.08"
2013-11-01,XL3Z1104BC,272.86,2,272.86,2,272.86
2013-11-01,XL3Z1125BA,0,0,0,0,0
2013-11-01,XL3Z1125CB,"9,309.39",160,"9,836.72",164,"9,535.29"
2013-11-01,XL5Z1104A,"7,337.25",27,"7,337.25",27,"7,337.25"
2013-11-01,XL5Z1104B,0,0,0,0,0
2013-11-01,XR3Z1125BC,"2,031.84",16,"2,031.84",16,"2,031.84"
2013-11-01,XW4Z1109AA,0,0,0,0,0
2013-11-01,XW4Z1125AA,876.9,15,876.9,15,876.9
2013-11-01,XW4Z2C026AA,199.92,4,199.92,4,199.92
2013-11-01,YC2Z1109AA,0,0,0,0,0
2013-11-01,YC2Z1126AA,159.96,2,159.96,2,159.96
2013-11-01,YC3Z1102AA,0,0,0,0,0
2013-11-01,YC3Z1104C,0,0,0,0,0
2013-11-01,YC3Z1104D,"38,175.78",133,"39,235.43",137,"39,235.43"
2013-11-01,YC3Z1104EA,0,0,0,0,0
2013-11-01,YC3Z1109AA,0,0,0,0,0
2013-11-01,YC3Z1109CA,"7,336.81",15,"8,477.10",15,"7,336.81"
2013-11-01,YC3Z1125AA,"10,725.00",65,"10,725.00",65,"10,725.00"
2013-11-01,YC3Z1126AA,390.05,1,390.05,1,390.05
2013-11-01,YC3Z2C026AA,"10,065.00",61,"10,065.00",61,"10,065.00"
2013-11-01,YC3Z2C026BA,"2,729.74",13,"2,729.74",13,"2,729.74"
2013-11-01,YC3Z2C026BB,"47,908.02",599,"47,908.02",599,"47,908.02"
2013-11-01,YF1Z1104AC,0,0,0,0,0
2013-11-01,YF1Z1125AA,0,0,0,0,0
2013-11-01,YF1Z2C026AA,"1,259.16",42,"1,259.16",42,"1,259.16"
2013-11-01,YL1Z1102AA,0,0,0,0,0
2013-11-01,YL1Z1104AA,"3,190.32",12,"3,190.32",12,"3,190.32"
2013-11-01,YL1Z1125AA,0,0,0,0,0
2013-11-01,YL1Z2C026AA,"1,111.52",16,"1,111.52",16,"1,111.52"
2013-11-01,YL3Z1102AA,"7,759.68",96,"7,759.68",96,"7,759.68"
2013-11-01,YL3Z1104BA,347.44,2,347.44,2,347.44
2013-11-01,YL3Z2C026AA,"9,727.59",141,"9,727.59",141,"9,727.59"
2013-11-01,YL5Z1104A,"11,035.00",50,"11,035.00",50,"11,035.00"
2013-11-01,YL5Z1104AA,0,0,0,0,0
2013-11-01,YL5Z1104B,614.73,3,614.73,3,614.73
2013-11-01,YL5Z1104BA,0,0,0,0,0
2013-11-01,YR3Z1109AA,0,0,0,0,0
2013-11-01,YS4Z1A034AA,"1,570.63",14,"1,570.63",17,"1,570.63"
2013-11-01,YW7Z2C026AA,0,0,0,0,0
2013-12-01,1C4Z2C026AA,0,0,0,0,0
2013-12-01,1F1Z1104DA,0,0,0,0,0
2013-12-01,1F1Z1126BA,944.46,27,944.46,27,944.46
2013-12-01,1F2Z1104AB,"4,646.10",50,"4,646.10",51,"4,646.10"
2013-12-01,1L2Z1109AA,"27,118.76",182,"27,824.94",198,"27,824.94"
2013-12-01,1L3Z1104BA,"2,053.04",8,"2,053.04",8,"2,053.04"
2013-12-01,1L5Z1126BA,359.88,6,359.88,6,359.88
2013-12-01,1R3Z1104B,"2,874.20",35,"2,874.20",35,"2,874.20"
2013-12-01,1R3Z1104BB,212.49,3,212.49,3,212.49
2013-12-01,1R8Z2C026AA,329.88,6,329.88,6,329.88
2013-12-01,1S4Z2C026BA,0,0,0,0,0
2013-12-01,2T1Z1125A,"27,060.87",526.64,"28,188.72",564,"28,188.72"
2013-12-01,2T1Z1126C,119.96,2,119.96,2,119.96
2013-12-01,3C2Z1104AA,0,0,0,0,0
2013-12-01,3C2Z1109AA,"4,300.95",15,"4,587.68",16,"4,587.68"
2013-12-01,3C3Z1102CA,"9,360.05",47,"9,360.05",47,"9,360.05"
2013-12-01,3C3Z1104A,"82,124.30",300,"84,547.64",314,"84,547.64"
2013-12-01,3C3Z1104B,230.82,1,230.82,1,230.82
2013-12-01,3C3Z1104BA,301.66,1,524.62,2,524.62
2013-12-01,3C3Z1104CA,"60,423.26",206,"63,775.90",218,"63,775.90"
2013-12-01,3C3Z1109AA,0,0,0,0,0
2013-12-01,3C3Z1109AB,"3,244.54",26,"3,244.54",26,"3,244.54"
2013-12-01,3C3Z1109BA,0,0,0,0,0
2013-12-01,3C3Z1109BB,"1,694.28",4,"1,694.28",4,"1,694.28"
2013-12-01,3C3Z1109DA,"1,666.32",8,"1,666.32",8,"1,666.32"
2013-12-01,3C5Z1104AA,"12,182.64",84,"12,447.48",94,"12,447.48"
2013-12-01,3F1Z1104AA,"1,127.10",18,"1,231.80",20,"1,231.80"
2013-12-01,3F1Z1104BA,"11,322.08",169,"11,658.50",175,"11,658.50"
2013-12-01,3F1Z1104CA,817.63,11,817.63,11,817.63
2013-12-01,3F1Z1104DA,598.7,10,598.7,10,598.7
2013-12-01,3F2Z1104AA,"6,320.38",31,"7,846.41",39,"7,846.41"
2013-12-01,3F2Z1104AB,"7,504.38",36,"8,651.17",43,"8,651.17"
2013-12-01,3F2Z2C026AA,"2,254.18",41,"2,254.18",41,"2,254.18"
2013-12-01,3L2Z1104AA,"13,946.90",71,"14,290.96",82,"14,290.96"
2013-12-01,3L2Z1104AB,0,0,0,0,0
2013-12-01,3L2Z1109AA,0,0,0,0,0
2013-12-01,3L2Z1125AA,0,0,0,0,0
2013-12-01,3L2Z2C026AA,479.84,8,479.84,8,479.84
2013-12-01,3L5Z1104AA,0,0,0,0,0
2013-12-01,3L5Z1125AA,"7,557.48",126,"7,677.44",128,"7,677.44"
2013-12-01,3W1Z1125AA,"235,487.57","3,922.00","237,220.90","3,955.00","237,220.90"
2013-12-01,3W1Z2C026AA,"11,795.28",236,"11,945.22",239,"11,945.22"
2013-12-01,3W1Z2C026BA,"1,379.54",23,"1,379.54",23,"1,379.54"
2013-12-01,3W7Z2C026AA,"57,000.84","1,264.00","58,518.98","1,301.00","58,563.96"
2013-12-01,4C2Z1102AA,316.34,2,316.34,2,316.34
2013-12-01,4C2Z2C026AA,321.42,3,321.42,3,321.42
2013-12-01,4C3Z1102BA,481.49,1,481.49,1,481.49
2013-12-01,4C3Z1109AA,0,0,0,0,0
2013-12-01,4C5Z1125AA,"2,879.04",46,"2,879.04",48,"2,879.04"
2013-12-01,4F1Z1125AA,0,0,0,0,0
2013-12-01,4F2Z1102AAA,0,0,0,0,0
2013-12-01,4G7Z1104AA,0,0,0,0,0
2013-12-01,4G7Z1125AA,0,0,0,0,0
2013-12-01,4G7Z2C026AA,131.18,1,131.18,1,131.18
2013-12-01,4L2Z1104AA,"246,943.58","1,401.00","250,706.83","1,443.00","250,697.84"
2013-12-01,4L2Z1125AA,"11,396.20",190,"11,396.20",190,"11,396.20"
2013-12-01,4L3Z1104AB,"37,112.07",175,"37,526.73",181,"37,526.73"
2013-12-01,4L3Z1104BB,209.79,1,209.79,1,209.79
2013-12-01,4L5Z1102BA,"60,005.47",682,"60,959.82",709,"60,959.82"
2013-12-01,4R3Z1104AA,"-1,530.98",-18,91.86,1,91.86
2013-12-01,4R3Z1104AB,"1,312.65",13,"1,312.65",15,"1,312.65"
2013-12-01,4R3Z1104B,"20,392.93",222,"21,035.94",229,"21,035.94"
2013-12-01,4R3Z1125AA,"6,722.00",98,"6,722.00",100,"6,722.00"
2013-12-01,4R3Z1125BA,0,0,0,0,0
2013-12-01,5C3Z1102AB,"4,289.34",33,"4,289.34",33,"4,289.34"
2013-12-01,5C3Z1102GB,"6,019.14",43,"6,019.14",43,"6,019.14"
2013-12-01,5C3Z1104BAA,0,0,0,0,0
2013-12-01,5C3Z1109AA,0,0,0,0,0
2013-12-01,5C3Z1109B,777.52,2,"1,084.92",3,"1,084.92"
2013-12-01,5C3Z1109CA,"4,459.50",18,"4,459.50",18,"4,459.50"
2013-12-01,5C3Z1109CC,"5,993.81",58,"6,095.40",60,"6,095.40"
2013-12-01,5C3Z1109DA,"6,014.87",35,"6,331.44",37,"6,331.44"
2013-12-01,5C3Z1125AB,"129,683.51","1,835.58","134,921.45","1,928.00","134,921.44"
2013-12-01,5C3Z1125CA,"64,415.59",808.3,"67,743.06",847,"67,743.06"
2013-12-01,5C3Z1125DA,"19,587.10",242,"20,234.94",253,"20,234.94"
2013-12-01,5C3Z2C026CA,"132,500.26","1,241.68","138,754.30","1,285.00","138,754.30"
2013-12-01,5C5Z2C026A,925.28,14,925.28,16,925.28
2013-12-01,5L2Z1102BA,989.82,9,989.82,9,989.82
2013-12-01,5L2Z2C026A,0,0,0,0,0
2013-12-01,5L3Z1125AA,"15,243.44",203,"15,370.90",205,"15,370.90"
2013-12-01,5L3Z1125BA,909.74,13,909.74,13,909.74
2013-12-01,5L3Z2C026AA,0,0,0,0,0
2013-12-01,5L8Z1125AA,0,0,0,0,0
2013-12-01,5L8Z1125BA,"9,056.98",151,"9,056.98",151,"9,056.98"
2013-12-01,5L8Z2C026BA,"5,882.86",106,"5,882.86",107,"5,882.86"
2013-12-01,5R3Z2C026AA,"17,431.71",488,"17,804.82",509,"17,804.82"
2013-12-01,5U9Z1102AA,-404.6,-1,809.22,2,809.22
2013-12-01,5W1Z1104B,"13,385.19",89,"13,385.19",91,"13,385.19"
2013-12-01,5W4Z1104BA,"11,450.93",81,"11,668.93",91,"11,668.93"
2013-12-01,6C2Z1109CA,620.55,3,620.55,3,620.55
2013-12-01,6C3Z1109X,"2,499.00",7,"2,499.00",7,"2,499.00"
2013-12-01,6C3Z2C026BA,0,0,0,0,0
2013-12-01,6E5Z1104AA,"1,776.39",21,"1,776.39",21,"1,776.39"
2013-12-01,6E5Z1104AB,"23,439.80",447,"24,999.10",497,"24,999.10"
2013-12-01,6E5Z1104BA,"7,961.03",92,"9,278.28",108,"9,278.28"
2013-12-01,6F2Z1109A,"2,544.62",13,"2,544.62",13,"2,544.62"
2013-12-01,6F2Z1109B,587.22,3,587.22,3,587.22
2013-12-01,6F2Z1125A,-239.95,-2,719.88,6,719.88
2013-12-01,6L1Z1104B,-143.6,-1,0,0,0
2013-12-01,6L1Z1104C,-161.7,-1,0,0,0
2013-12-01,6L1Z1104CA,0,0,0,0,0
2013-12-01,6L1Z1104D,"26,452.83",123,"26,452.83",127,"26,452.83"
2013-12-01,6L1Z1104DA,0,0,0,0,0
2013-12-01,6L1Z1104E,"26,146.90",127,"26,146.90",130,"26,146.90"
2013-12-01,6L1Z1109AA,0,-1,0,0,0
2013-12-01,6L1Z1109D,-177.05,-3,0,0,0
2013-12-01,6L1Z1109F,"46,448.67",216,"46,448.67",223,"46,448.67"
2013-12-01,6L1Z1125A,"12,171.88",203,"12,415.86",207,"12,415.86"
2013-12-01,6L1Z2C026A,"6,091.78",109,"6,212.74",113,"6,212.74"
2013-12-01,6L2Z1109B,"11,608.53",62,"12,513.08",83,"12,513.08"
2013-12-01,6L2Z1125AA,"64,835.84",725,"66,156.00",745,"66,156.00"
2013-12-01,6L2Z2C026A,"18,298.72",332,"18,802.74",341,"18,802.74"
2013-12-01,6L3Z1104A,"33,989.62",175,"34,542.68",178,"34,542.68"
2013-12-01,6L5Z1104B,"54,412.41",265,"56,262.40",295,"56,262.40"
2013-12-01,6L5Z1126A,"3,098.76",62,"3,098.76",62,"3,098.76"
2013-12-01,6L8Z1109AA,"3,231.56",86,"3,332.56",88,"3,332.56"
2013-12-01,6L8Z1109BA,"2,234.33",59,"2,272.20",60,"2,272.20"
2013-12-01,6U9Z2C026A,0,0,0,0,0
2013-12-01,6U9Z2C026B,"3,689.00",31,"3,808.00",32,"3,808.00"
2013-12-01,7C3Z1102A,0,0,0,0,0
2013-12-01,7C3Z1102B,0,0,0,0,0
2013-12-01,7C3Z1104B,0,0,0,0,0
2013-12-01,7C3Z1104C,0,0,0,0,0
2013-12-01,7L1Z1104AA,0,0,0,0,0
2013-12-01,7L1Z1104BA,0,0,0,0,0
2013-12-01,7L1Z1104D,"10,021.57",43,"10,675.14",49,"10,675.14"
2013-12-01,7L1Z1104E,821.2,2,821.2,4,821.2
2013-12-01,7L1Z1109A,"15,426.84",64,"15,426.84",66,"15,426.84"
2013-12-01,7L1Z1109AA,0,-2,0,0,0
2013-12-01,7L2Z1104A,"438,317.67","1,625.42","490,174.69","2,221.00","490,163.30"
2013-12-01,7L3Z1104A,"150,428.08",684,"152,355.37",751,"152,355.37"
2013-12-01,7L3Z1104B,"2,706.53",13,"2,881.48",14,"2,881.48"
2013-12-01,7L8Z1126A,419.88,6,419.88,6,419.88
2013-12-01,7R3Z1125A,"6,342.19",59,"7,258.68",66,"7,258.68"
2013-12-01,7S4Z1104A,"8,702.36",142,"9,164.54",154,"9,164.54"
2013-12-01,7S4Z1125A,0,0,0,0,0
2013-12-01,7S6Z1125A,"3,178.94",53,"3,178.94",53,"3,178.94"
2013-12-01,7S6Z1125B,"3,198.40",80,"3,198.40",80,"3,198.40"
2013-12-01,7S6Z2C026A,59.98,1,59.98,1,59.98
2013-12-01,7T1Z1104A,"7,896.79",96,"8,548.05",105,"8,548.05"
2013-12-01,7T1Z1104B,"10,008.28",42,"10,855.12",47,"10,855.12"
2013-12-01,7T1Z1104C,0,0,0,0,0
2013-12-01,7T1Z1104D,"1,035.73",14,"1,585.25",25,"1,585.25"
2013-12-01,7T4Z1104A,"11,557.30",182,"12,171.88",203,"12,171.88"
2013-12-01,7T4Z1104B,"15,412.34",108.24,"17,846.16",183,"17,846.16"
2013-12-01,7T4Z1104C,"40,003.52",278,"51,814.95",465,"51,814.95"
2013-12-01,7T4Z1125A,"21,993.76",462.94,"24,559.08",546,"24,559.08"
2013-12-01,7T4Z1125B,"7,404.67",89,"7,404.67",91,"7,404.67"
2013-12-01,7T4Z2C026A,"35,140.42",684,"35,235.90",705,"35,235.90"
2013-12-01,7W1Z1104A,"14,522.62",92,"17,427.18",114,"17,427.18"
2013-12-01,8A8Z1104B,0,0,0,0,0
2013-12-01,8A8Z1125A,0,0,0,0,0
2013-12-01,8C2Z1102A,0,0,0,0,0
2013-12-01,8C2Z1102C,0,0,0,0,0
2013-12-01,8C2Z1109A,920.34,6,920.34,6,920.34
2013-12-01,8C2Z1109B,646.24,7,738.56,8,738.56
2013-12-01,8C2Z1109C,"15,021.73",107,"15,162.12",108,"15,162.12"
2013-12-01,8C2Z2C026A,"8,706.12",127,"9,447.30",135,"9,447.30"
2013-12-01,8C2Z2C026B,"23,814.04",299,"24,633.84",308,"24,633.84"
2013-12-01,8C2Z2C026C,"61,080.44",683,"68,294.82",759,"68,294.82"
2013-12-01,8F9Z1104A,"7,191.60",60,"7,302.24",66,"7,302.24"
2013-12-01,8F9Z1104B,"9,441.47",77,"10,074.04",86,"10,074.04"
2013-12-01,8F9Z1104C,"12,936.00",105,"13,750.00",125,"13,750.00"
2013-12-01,8G1Z1125A,0,0,0,0,0
2013-12-01,8G1Z1125B,"9,467.56",173,"9,621.50",175,"9,621.50"
2013-12-01,8G1Z2C026A,0,0,0,0,0
2013-12-01,8G1Z2C026B,0,0,0,0,0
2013-12-01,8L3Z1102A,"46,762.30",274,"48,503.00",287,"48,503.00"
